cv_id,job_id,job_title,company,industry,language_detected,required_experience_years,required_education,semantic_score_percent,keyword_score_percent,improvement_percent,semantic_rank_for_cv,keyword_rank_for_cv,semantic_skills_score_percent,semantic_experience_score_percent,semantic_education_score_percent
CV008,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,22.68,5.76,16.92,31,18,4.82,32.97,37.8
CV008,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,31.95,4.76,27.19,23,22,21.95,39.02,37.8
CV008,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,30.73,3.78,26.95,24,28,23.3,34.63,37.8
CV008,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,30.25,4.12,26.13,26,26,18.93,37.79,37.8
CV008,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,30.6,4.41,26.19,25,23,8.37,49.22,37.8
CV008,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,34.33,5.46,28.87,18,19,18.91,48.01,37.8
CV008,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,36.08,6.26,29.82,14,14,33.61,37.7,37.8
CV008,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,29.09,4.24,24.85,27,25,10.56,39.8,44.73
CV008,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,47.84,8.04,39.8,2,8,53.41,47.3,37.8
CV008,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,43.06,11.61,31.45,8,3,30.24,58.51,37.8
CV008,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,56.2,21.92,34.28,1,1,49.92,71.68,37.8
CV008,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,39.29,6.92,32.37,13,10,38.43,47.85,23.87
CV008,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,39.61,5.93,33.68,12,17,31.29,48.83,37.8
CV008,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,42.04,9.82,32.22,9,5,35.45,50.75,37.8
CV008,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,44.11,10.26,33.85,5,4,29.62,61.75,37.8
CV008,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,41.36,7.89,33.47,10,9,24.1,60.4,37.8
CV008,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,47.56,19.06,28.5,3,2,27.08,72.93,37.8
CV008,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,44.02,9.09,34.93,6,6,33.88,57.26,37.8
CV008,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,35.54,8.93,26.61,16,7,33.19,36.77,37.8
CV007,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,46.17,11.42,34.75,3,4,27.99,53.89,67.09
CV007,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,35.05,1.22,33.83,14,32,28.01,38.52,42.17
CV007,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,25.2,5.35,19.85,31,22,8.35,28.17,52.94
CV007,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,25.14,6.42,18.72,32,13,16.12,20.25,52.94
CV007,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,32.21,5.64,26.57,22,18,24.42,29.63,52.94
CV007,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,33.4,5.44,27.96,19,21,29.43,27.61,52.94
CV007,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,28.76,5.62,23.14,29,19,20.4,25.02,52.94
CV007,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,30.94,2.55,28.39,25,31,25.25,25.64,52.94
CV007,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,31.34,5.57,25.77,24,20,21.12,30.76,52.94
CV007,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,34.28,3.3,30.98,17,29,29.47,29.75,52.94
CV007,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,34.85,5.19,29.66,15,23,28.49,32.17,52.94
CV007,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,38.02,4.86,33.16,9,26,29.37,39.22,52.94
CV007,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,57.64,21.69,35.95,1,3,44.35,73.27,52.94
CV007,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,38.85,8.17,30.68,8,8,14.28,56.38,52.94
CV007,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,50.19,27.1,23.09,2,1,33.52,65.49,52.94
CV007,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,35.63,8.88,26.75,12,7,23.88,38.72,52.94
CV007,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,43.18,11.17,32.01,6,5,29.16,52.32,52.94
CV007,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,33.34,10.92,22.42,21,6,9.36,47.53,52.94
CV007,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,43.38,21.8,21.58,5,2,22.58,59.4,52.94
CV007,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,37.9,6.4,31.5,10,14,21.05,47.24,52.94
CV007,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,43.85,4.64,39.21,4,27,34.15,47.93,55.07
CV007,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,40.02,7.83,32.19,7,9,31.56,42.02,52.94
CV007,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,32.12,7.47,24.65,23,10,23.95,29.89,52.94
CV007,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,35.11,7.26,27.85,13,11,18.09,43.22,52.94
CV007,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,26.88,3.05,23.83,30,30,17.72,35.51,27.94
CV007,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,28.85,5.13,23.72,28,24,22.12,23.53,52.94
CV007,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,33.4,3.71,29.69,19,28,21.91,35.13,52.94
CV007,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,34.6,6.36,28.24,16,15,25.29,34.75,52.94
CV007,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,29.28,4.93,24.35,26,25,13.22,33.5,52.94
CV007,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,34.09,6.43,27.66,18,12,15.36,43.39,52.94
CV007,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,37.51,5.86,31.65,11,17,33.98,33.33,52.94
CV007,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,29.17,5.95,23.22,27,16,20.92,25.54,52.94
CV006,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,43.17,7.91,35.26,4,5,21.09,51.31,71.04
CV006,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,35.8,2.25,33.55,14,32,18.39,46.45,49.32
CV006,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,27.39,5.83,21.56,32,16,3.52,46.82,36.25
CV006,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,31.89,6.85,25.04,27,8,20.45,41.14,36.25
CV006,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,32.01,4.76,27.25,26,23,31.4,30.49,36.25
CV006,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,35.85,6.06,29.79,13,14,28.21,43.28,36.25
CV006,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,33.65,6.1,27.55,20,13,23.1,42.91,36.25
CV006,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,35.35,4.6,30.75,15,24,29.68,40.58,36.25
CV006,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,35.14,5.62,29.52,16,18,33.16,36.56,36.25
CV006,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,29.28,5.02,24.26,31,21,19.9,35.18,36.25
CV006,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,38.35,5.81,32.54,11,17,38.69,39.07,36.25
CV006,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,41.18,7.01,34.17,6,7,26.68,58.14,36.25
CV006,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,40.18,6.14,34.04,8,12,32.29,50.04,36.25
CV006,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,30.82,7.68,23.14,29,6,7.43,51.5,36.25
CV006,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,40.56,8.0,32.56,7,4,33.33,49.95,36.25
CV006,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,48.36,17.27,31.09,2,2,41.61,61.16,36.25
CV006,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,35.12,6.28,28.84,17,11,15.69,53.98,36.25
CV006,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,33.92,8.92,25.0,19,3,10.66,56.02,36.25
CV006,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,32.04,5.49,26.55,25,19,22.43,39.54,36.25
CV006,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,41.25,6.78,34.47,5,9,24.86,60.14,36.25
CV006,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,38.27,4.94,33.33,12,22,28.36,48.2,38.23
CV006,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,52.35,17.76,34.59,1,1,50.18,62.56,36.25
CV006,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,33.48,5.45,28.03,21,20,25.02,40.56,36.25
CV006,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,39.24,4.31,34.93,9,28,21.2,58.78,36.25
CV006,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,31.42,2.46,28.96,28,31,25.12,40.46,25.93
CV006,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,34.42,4.35,30.07,18,26,29.76,38.16,36.25
CV006,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,29.66,3.04,26.62,30,30,19.74,36.28,36.25
CV006,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,33.3,6.62,26.68,23,10,26.81,38.32,36.25
CV006,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,33.04,3.38,29.66,24,29,13.76,50.72,36.25
CV006,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,38.53,4.48,34.05,10,25,25.83,52.36,36.25
CV006,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,43.97,5.9,38.07,3,15,41.43,50.38,36.25
CV006,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,33.41,4.33,29.08,22,27,28.45,36.95,36.25
CV005,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,27.99,3.04,24.95,23,29,19.37,28.2,44.81
CV005,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,bilingual,1,S1 Statistika / Matematika / Ilmu Komputer,40.98,5.96,35.02,11,12,29.44,57.91,30.18
CV005,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,24.21,4.16,20.05,28,18,12.82,26.01,43.41
CV005,MK00002,Brand Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,34.43,7.77,26.66,16,5,29.6,34.76,43.41
CV005,MK00003,Social Media Manager,Company Not Specified,Marketing,bilingual,3,Bachelor,24.21,3.5,20.71,28,23,18.35,20.48,43.41
CV005,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,bilingual,6,Bachelor,34.08,5.47,28.61,18,14,33.97,29.53,43.41
CV005,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,bilingual,3,Bachelor,28.94,6.9,22.04,21,9,22.22,28.42,43.41
CV005,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,bilingual,2,Bachelor,38.88,3.87,35.01,14,21,39.64,35.85,43.41
CV005,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,33.7,4.73,28.97,19,17,29.59,32.96,43.41
CV005,MK00008,SEO Specialist,Company Not Specified,Marketing,bilingual,2,Bachelor,25.53,4.09,21.44,27,20,21.06,21.06,43.41
CV005,MK00009,Customer Experience Manager,Company Not Specified,Marketing,bilingual,5,Bachelor,41.15,4.11,37.04,10,19,46.5,34.68,43.41
CV005,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,bilingual,2,Bachelor,45.47,5.96,39.51,9,12,41.18,50.79,43.41
CV005,IT00001,Backend Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,29.67,3.04,26.63,20,29,20.92,31.54,43.41
CV005,IT00002,Frontend Developer,Company Not Specified,Information Technology,bilingual,2,Bachelor,22.39,3.36,19.03,31,25,0.0,34.26,43.41
CV005,IT00003,DevOps Engineer,Company Not Specified,Information Technology,bilingual,4,Bachelor,27.17,3.1,24.07,24,28,15.37,30.85,43.41
CV005,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,bilingual,3,Bachelor,21.64,3.47,18.17,32,24,15.82,16.58,43.41
CV005,IT00005,Data Engineer,Company Not Specified,Information Technology,bilingual,3,Bachelor,26.19,3.35,22.84,26,26,13.22,30.56,43.41
CV005,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,bilingual,2,Bachelor,24.13,2.48,21.65,30,31,6.77,31.86,43.41
CV005,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,bilingual,3,Bachelor,34.34,3.18,31.16,17,27,15.04,49.11,43.41
CV005,IT00008,UI/UX Designer,Company Not Specified,Information Technology,bilingual,3,Bachelor,28.92,4.88,24.04,22,16,17.74,32.85,43.41
CV005,IT00009,IT Support Specialist,Company Not Specified,Information Technology,bilingual,1,Diploma,26.66,3.79,22.87,25,22,10.97,31.1,49.18
CV005,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,bilingual,5,Bachelor,46.75,7.46,39.29,7,7,51.04,44.14,43.41
CV005,FN00001,Financial Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,53.31,16.15,37.16,1,2,40.08,71.5,43.41
CV005,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,bilingual,5,Bachelor,51.82,7.1,44.72,3,8,36.8,71.05,43.41
CV005,FN00003,Investment Banking Associate,Company Not Specified,Finance,bilingual,4,Master,51.46,15.94,35.52,4,3,52.11,60.87,31.36
CV005,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,bilingual,4,Bachelor,40.63,6.41,34.22,12,11,39.22,40.66,43.41
CV005,FN00005,Treasury Manager,Company Not Specified,Finance,bilingual,6,Bachelor,51.3,6.81,44.49,5,10,47.2,59.34,43.41
CV005,FN00006,Junior Auditor,Company Not Specified,Finance,bilingual,1,Bachelor,40.61,9.02,31.59,13,4,32.74,47.07,43.41
CV005,FN00007,Marketing Loan Officer,Company Not Specified,Finance,bilingual,2,Bachelor,45.95,7.76,38.19,8,6,35.58,57.58,43.41
CV005,FN00008,Compliance Officer,Company Not Specified,Finance,bilingual,4,Bachelor,46.9,5.07,41.83,6,15,40.12,55.42,43.41
CV005,FN00009,Financial Planning Analyst,Company Not Specified,Finance,bilingual,3,Bachelor,52.12,20.01,32.11,2,1,36.4,72.19,43.41
CV005,FN00010,Branch Manager,Company Not Specified,Finance,bilingual,7,Bachelor,36.09,2.47,33.62,15,32,34.5,34.02,43.41
CV004,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,id,2,S1 Ilmu Komputer / Bachelor of Computer Science,28.93,1.53,27.4,26,32,19.92,32.25,40.32
CV004,jd-0002,Data Analyst,PT Keuangan Nusantara,Finance,id,1,S1 Statistika / Matematika / Ilmu Komputer,41.71,3.41,38.3,9,31,27.22,61.2,31.72
CV004,MK00001,Digital Marketing Specialist,Company Not Specified,Marketing,id,2,Bachelor,27.1,6.38,20.72,30,17,10.56,33.6,47.16
CV004,MK00002,Brand Manager,Company Not Specified,Marketing,id,5,Bachelor,32.5,8.23,24.27,19,9,17.65,40.03,47.16
CV004,MK00003,Social Media Manager,Company Not Specified,Marketing,id,3,Bachelor,28.49,6.24,22.25,27,18,19.98,27.67,47.16
CV004,MK00004,Performance Marketing Lead,Company Not Specified,Marketing,id,6,Bachelor,33.2,4.65,28.55,17,29,22.02,37.39,47.16
CV004,MK00005,Content Marketing Strategist,Company Not Specified,Marketing,id,3,Bachelor,31.59,6.18,25.41,20,19,20.48,34.91,47.16
CV004,MK00006,Trade Marketing Executive,Company Not Specified,Marketing,id,2,Bachelor,33.87,4.89,28.98,15,27,23.15,37.94,47.16
CV004,MK00007,Marketing Communications Manager,Company Not Specified,Marketing,id,5,Bachelor,30.84,6.59,24.25,22,15,13.92,39.61,47.16
CV004,MK00008,SEO Specialist,Company Not Specified,Marketing,id,2,Bachelor,30.91,4.73,26.18,21,28,24.24,29.45,47.16
CV004,MK00009,Customer Experience Manager,Company Not Specified,Marketing,id,5,Bachelor,33.41,5.08,28.33,16,26,21.92,38.03,47.16
CV004,MK00010,Growth Marketing Analyst,Company Not Specified,Marketing,id,2,Bachelor,41.4,7.01,34.39,10,14,30.46,49.47,47.16
CV004,IT00001,Backend Engineer,Company Not Specified,Information Technology,id,3,Bachelor,34.08,6.5,27.58,14,16,17.23,44.4,47.16
CV004,IT00002,Frontend Developer,Company Not Specified,Information Technology,id,2,Bachelor,25.14,6.03,19.11,31,20,0.0,39.26,47.16
CV004,IT00003,DevOps Engineer,Company Not Specified,Information Technology,id,4,Bachelor,29.27,3.91,25.36,25,30,10.1,39.49,47.16
CV004,IT00004,Mobile Developer (Android),Company Not Specified,Information Technology,id,3,Bachelor,22.93,5.13,17.8,32,25,11.94,21.8,47.16
CV004,IT00005,Data Engineer,Company Not Specified,Information Technology,id,3,Bachelor,27.66,5.58,22.08,28,24,7.42,38.14,47.16
CV004,IT00006,QA Automation Engineer,Company Not Specified,Information Technology,id,2,Bachelor,30.16,5.64,24.52,24,23,14.68,37.14,47.16
CV004,IT00007,Cybersecurity Analyst,Company Not Specified,Information Technology,id,3,Bachelor,37.7,5.77,31.93,12,22,24.77,45.91,47.16
CV004,IT00008,UI/UX Designer,Company Not Specified,Information Technology,id,3,Bachelor,30.74,5.79,24.95,23,21,17.54,35.74,47.16
CV004,IT00009,IT Support Specialist,Company Not Specified,Information Technology,id,1,Diploma,27.25,7.12,20.13,29,13,3.81,38.52,51.59
CV004,IT00010,Product Manager (Tech),Company Not Specified,Information Technology,id,5,Bachelor,43.08,10.41,32.67,7,8,34.5,49.63,47.16
CV004,FN00001,Financial Analyst,Company Not Specified,Finance,id,3,Bachelor,46.92,17.11,29.81,5,3,27.93,65.78,47.16
CV004,FN00002,Senior Risk Management Officer,Company Not Specified,Finance,id,5,Bachelor,48.78,12.25,36.53,4,7,35.58,62.79,47.16
CV004,FN00003,Investment Banking Associate,Company Not Specified,Finance,id,4,Master,35.4,7.14,28.26,13,12,21.28,57.84,18.78
CV004,FN00004,Akuntan Pajak Senior,Company Not Specified,Finance,id,4,Bachelor,45.82,15.65,30.17,6,5,40.19,50.77,47.16
CV004,FN00005,Treasury Manager,Company Not Specified,Finance,id,6,Bachelor,43.02,16.96,26.06,8,4,18.97,64.99,47.16
CV004,FN00006,Junior Auditor,Company Not Specified,Finance,id,1,Bachelor,51.33,25.81,25.52,2,1,42.82,61.92,47.16
CV004,FN00007,Marketing Loan Officer,Company Not Specified,Finance,id,2,Bachelor,39.77,8.16,31.61,11,10,23.38,52.47,47.16
CV004,FN00008,Compliance Officer,Company Not Specified,Finance,id,4,Bachelor,49.53,14.15,35.38,3,6,34.32,65.92,47.16
CV004,FN00009,Financial Planning Analyst,Company Not Specified,Finance,id,3,Bachelor,53.16,24.44,28.72,1,2,29.22,80.11,47.16
CV004,FN00010,Branch Manager,Company Not Specified,Finance,id,7,Bachelor,32.71,7.62,25.09,18,11,20.11,38.09,47.16
CV003,jd-0001,Software Engineer,PT Teknologi Maju,Information Technology,bilingual,2,S1 Ilmu Komputer / Bachelor of Computer Science,22.59,3.62,18.97,32,27,11.51,28.76,32.42
